,fnames,ssims
88,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.9787382
89,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.9794457
90,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.9792773
91,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.98183906
92,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.98417723
93,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.9858427
94,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.98707485
95,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test6.h5,0.9902979
96,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.96967137
97,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9709506
98,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.97219366
99,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.97417885
100,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9764124
101,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9786344
102,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.97924453
103,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9819937
104,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9836061
105,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9822307
106,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9840733
107,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9862362
108,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9907792
109,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,0.9967248
110,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,1.0
111,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test7.h5,1.0
112,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9806088
113,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98263294
114,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9840074
115,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98535126
116,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9856937
117,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9863248
118,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9867931
119,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98736733
120,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98826087
121,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98885655
122,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98862123
123,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9886139
124,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.98886156
125,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.99042314
126,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.99363333
127,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test8.h5,0.9981707
128,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.97681487
129,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9787416
130,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9803156
131,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9818583
132,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.98292273
133,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9840058
134,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.98456186
135,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.98529017
136,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9863358
137,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.98713255
138,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.98714614
139,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9874631
140,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.98814225
141,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9884592
142,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.9904434
143,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test9.h5,0.99481547
144,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.983269
145,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.98481077
146,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.98548645
147,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9867134
148,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9870702
149,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9876157
150,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9879751
151,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9882236
152,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.98958033
153,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9900576
154,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.99081904
155,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.99199414
156,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9930609
157,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.99500257
158,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,0.9980142
159,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test10.h5,1.0
160,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.95428467
161,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9465074
162,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9491526
163,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9565396
164,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.95762795
165,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9628618
166,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9678511
167,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.96968037
168,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.97464377
169,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.97756416
170,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9774339
171,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9818925
172,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9835473
173,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9867075
174,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.98825085
175,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test11.h5,0.9902856
176,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9812368
177,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.98384994
178,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9855806
179,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9867995
180,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.98758256
181,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9884237
182,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.98888355
183,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9891893
184,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9896073
185,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9905205
186,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.99117583
187,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.99168915
188,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9926989
189,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9938424
190,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9945059
191,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test12.h5,0.9952823
192,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.9426919
193,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.9403085
194,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.95099115
195,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.95202893
196,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.960046
197,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.96514076
198,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.96935517
199,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.9686296
200,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.97505635
201,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.973666
202,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.97874093
203,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.97430396
204,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.98021996
205,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.9783791
206,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.9830972
207,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test13.h5,0.9838553
208,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9862073
209,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9864189
210,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9872312
211,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.98790145
212,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.98810744
213,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9888064
214,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9891701
215,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.98970085
216,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.99018365
217,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.99066615
218,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9915141
219,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.99198
220,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9933149
221,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9941304
222,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.9958925
223,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test14.h5,0.99853176
224,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.95350444
225,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.95851386
226,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9612767
227,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9664511
228,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.972561
229,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9753495
230,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9785301
231,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9803281
232,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9823795
233,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.98435116
234,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.98675144
235,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.98890626
236,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.99075866
237,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9930072
238,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9947996
239,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test15.h5,0.9967584
240,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9792236
241,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9806684
242,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9831782
243,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9832634
244,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.98494864
245,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.98651755
246,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9861887
247,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9877921
248,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.98938835
249,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.98991543
250,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9907643
251,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.99241436
252,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.99386364
253,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9957205
254,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9983056
255,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test16.h5,0.9998419
256,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9823867
257,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9842131
258,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.98529595
259,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9873268
260,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.98784775
261,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.98807883
262,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9884528
263,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9889644
264,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9890028
265,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9890075
266,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.99198973
267,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9935686
268,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9949913
269,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.9962876
270,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,0.99844176
271,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test17.h5,1.0
272,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.9371857
273,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.9345555
274,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.93974537
275,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.9468555
276,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.9450027
277,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.9432471
278,result/JB/VarNet/reconstructions_forward/VarNet_fin2_epoch2/brain_test18.h5,0.9360205
